"IDPIF","SUPQUEMADA","MUERTOS","HERIDOS","COMUNIDAD","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2009160214","106.0000","0","0","CASTILLA-MANCHA","CUENCA","SERRANIA BAJA","CAÑETE","40.00991600","-1.64886100","2009-07-21","540","1740","1","RAYO","119","14","4","113805","0"
"2008040049","106.0000","0","0","ANDALUCIA","ALMERIA","LEVANTE ALMERIENSE","TURRE","37.08368700","-1.97968900","2008-06-17","475","1865","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","176","6","11","0","0"
"2006270692","106.0000","0","0","GALICIA","LUGO","TERRA CHA","CASTRO DE REI","43.12305100","-7.48056700","2006-08-15","554","1144","4","Sin datos","82","10","9","1534","33226"
"2002323681","106.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","MELÓN","42.27064500","-8.24943600","2002-09-06","1075","1120","4","Sin datos","42","6","6","0","58410"
"2002250011","106.0000","0","0","CATALUÑA","LLEIDA","VAL D ARAN","BAUSEN","42.86730600","0.72051600","2002-02-03","1770","3270","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","22","2","1","0","0"
"2007240285","105.9200","0","0","CASTILLA Y LEON","LEON","VEGA DE ESPINAREDA","PERANZANES","42.90147700","-6.68031900","2007-11-09","1314","5924","4","Provocados por cazadores para facilitar la caza","38","0","5","0","0"
"2004140086","105.1600","0","0","ANDALUCIA","CORDOBA","VALLE DEL GUADIATO","VILLAHARTA","38.14079400","-4.89894100","2004-07-31","4380","4590","3","LÍNEAS ELÉCTRICAS","206","18","10","0","3663"
"2004140052","105.1400","0","0","ANDALUCIA","CORDOBA","VALLE DE LOS PEDROCHES","SANTA EUFEMIA","38.64695300","-4.88930800","2004-07-13","1175","1870","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","129","7","7","0","0"
"2005430185","105.0800","0","0","CATALUÑA","TARRAGONA","TERRA ALTA","LA POBLA DE MASSALUCA","41.21990800","0.37191500","2005-08-22","1437","2928","3","LÍNEAS ELÉCTRICAS","738","70","20","0","0"
"2006361535","105.0000","0","0","GALICIA","PONTEVEDRA","O CONDADO-A PARANDATA","A CAÑIZA","42.16070400","-8.33688900","2006-08-05","1035","1125","4","Otras motivaciones","11","2","3","27605","246799"
"2005490476","105.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PÍAS","42.11064600","-6.94740400","2005-04-29","300","420","4","Provocados por pastores y ganaderos para regenerar el pasto","2","0","0","0","0"
"2005330768","105.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","DEGAÑA","42.94856300","-6.55872200","2005-08-06","1330","2681","4","Sin datos","53","1","5","0","0"
"2005321780","105.0000","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","PARADA DE SIL","42.49938100","-7.95140800","2005-03-19","660","750","4","Provocados por pastores y ganaderos para regenerar el pasto","24","2","0","0","0"
"2002490167","105.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.05191500","-6.89105900","2002-04-22","2220","2370","4","Sin datos","8","1","2","0","21537"
"2002390227","105.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 4","CABUÉRNIGA","43.21396600","-4.30307800","2002-02-03","525","675","4","Provocados por pastores y ganaderos para regenerar el pasto","8","1","0","890","14841"
"2002362603","105.0000","0","0","GALICIA","PONTEVEDRA","DEZA-TABEIROS","AGOLADA","42.81051700","-8.00953600","2002-08-30","1545","1560","4","Provocados por cazadores para facilitar la caza","31","5","4","104113","8989"
"2002323289","105.0000","0","0","GALICIA","OURENSE","VERIN-VIANA","VERÍN","41.85771000","-7.38497600","2002-08-30","505","790","6","INCENDIO REPRODUCIDO","72","8","7","0","478317"
"2001070081","105.0000","0","0","ILLES BALEARS","ILLES BALEARS","MALLORCA","CALVIÀ","39.56867200","2.51102800","2001-08-08","1406","11654","2","FUMADORES","189","18","8","0","0"
"2010430093","104.9000","0","0","CATALUÑA","TARRAGONA","TARRAGONES","TARRAGONA","41.13961100","1.34148000","2010-07-30","1546","3464","2","FUMADORES","429","50","17","0","0"
"2006430099","104.8900","0","0","CATALUÑA","TARRAGONA","CONCA DE BARBERA","VALLCLARA","41.38681000","1.01459300","2006-06-21","1323","2377","3","MOTORES Y MÁQUINAS (OTROS)","197","49","8","0","0"
"2002290330","104.8000","0","0","ANDALUCIA","MALAGA","MALAGA","MÁLAGA","36.72073100","-4.32256900","2002-11-09","690","3240","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","149","11","3","0","359507"
"2010090132","104.0000","0","0","CASTILLA Y LEON","BURGOS","ESPINOSA DE LOS MONTEROS","ESPINOSA DE LOS MONTEROS","43.11040000","-3.56957500","2010-10-02","1068","2111","4","Provocados por pastores y ganaderos para regenerar el pasto","38","3","1","0","0"
"2006152163","104.0000","0","0","GALICIA","A CORUÑA","FISTERRA","DUMBRÍA","42.92054400","-9.13355700","2006-08-11","3200","4575","4","Sin datos","76","6","5","0","297011"
"2006151758","104.0000","0","0","GALICIA","A CORUÑA","BARBANZA","NOIA","42.82231700","-8.81633900","2006-08-09","1945","1950","4","Sin datos","42","5","1","0","187377"
"2005323021","104.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","TABOADELA","42.35799300","-7.36536300","2005-08-19","570","2099","4","Sin datos","49","4","3","0","0"
"2004100430","104.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","CÁCERES","39.51172900","-6.35694000","2004-08-04","165","180","2","QUEMA DE BASURA","65","4","3","0","0"
"2003240028","104.0000","0","0","CASTILLA Y LEON","LEON","VILLAFRANCA","TRABADELO","42.64971900","-6.87198400","2003-03-19","1290","1291","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","7","0","2","0","0"
"2007210075","103.9900","0","0","ANDALUCIA","HUELVA","EL ANDEVALO","EL CERRO DE ANDÉVALO","37.74750600","-6.88363800","2007-07-09","340","1045","5","CAUSA DESCONOCIDA","97","7","7","0","0"
"2001490280","103.9300","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PORTO","42.15981700","-6.84483500","2001-09-15","45","540","4","Provocados por pastores y ganaderos para regenerar el pasto","33","0","4","0","0"
"2001060205","103.6300","0","0","EXTREMADURA","BADAJOZ","LA SERENA","CAMPANARIO","38.85162000","-5.63997300","2001-07-21","150","180","3","FERROCARRIL","55","7","2","0","0"
"2004500138","103.5000","0","0","ARAGON","ZARAGOZA","COMUNIDAD DE CALATAYUD","ABANTO","41.10056300","-1.72725700","2004-08-08","342","1752","4","Sin datos","114","8","7","0","38329"
"2006180072","103.4000","0","0","ANDALUCIA","GRANADA","SIERRAS LITORALES","MOTRIL","36.76698700","-3.45863700","2006-07-14","461","3776","2","OTRAS NEGLIGENCIAS (OTRAS)","191","14","13","0","42787"
"2006362151","103.2100","0","0","GALICIA","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.17880300","-8.18782500","2006-09-07","683","1263","3","FERROCARRIL","94","8","5","30527","532335"
"2005323469","103.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","CARTELLE","42.29652100","-7.48212400","2005-08-30","665","1575","5","CAUSA DESCONOCIDA","112","13","6","0","0"
"2003040081","102.8500","0","0","ANDALUCIA","ALMERIA","SIERRA DE FILABRES","BACARES","37.28584800","-2.45965900","2003-07-28","390","1170","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","196","7","8","13524","63809"
"2006240493","102.5000","0","0","CASTILLA Y LEON","LEON","BEMBIBRE","IGUEÑA","42.66603400","-6.21656700","2006-09-20","356","1274","4","Provocados por pastores y ganaderos para regenerar el pasto","55","3","4","0","0"
"2005390333","102.5000","0","0","CANTABRIA","CANTABRIA","COMARCA 12","ENTRAMBASAGUAS","43.36613100","-3.66645400","2005-03-19","510","600","2","QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL)","2","0","0","0","513"
"2005361036","102.1000","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","A LAMA","42.39764600","-8.40562700","2005-03-12","635","685","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","36","4","1","10396","24124"
"2006320118","102.0000","0","0","GALICIA","OURENSE","VALDEORRAS-TRIVES","A VEIGA","42.30348600","-6.90755700","2006-02-08","425","515","4","Sin datos","32","1","2","0","8720"
"2005490695","102.0000","0","0","CASTILLA Y LEON","ZAMORA","TABARA","RIOFRIO DE ALISTE","41.84613600","-6.25215800","2005-08-19","480","480","4","Sin datos","107","10","10","13522","0"
"2005361388","102.0000","0","0","GALICIA","PONTEVEDRA","CALDAS-O SALNES","COTOBADE","42.49532100","-8.48693200","2005-03-19","555","556","4","Otras motivaciones","8","6","0","0","102014"
"2001100485","101.5500","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","ALCÁNTARA","39.56290600","-6.74668000","2001-08-17","170","300","5","CAUSA DESCONOCIDA","66","0","4","0","0"
"2006410062","101.4000","0","0","ANDALUCIA","SEVILLA","VEGA DEL GUADALQUIVIR","LORA DEL RÍO","37.72971800","-5.54434800","2006-07-20","1635","2715","4","Provocados contra el acotamiento de la caza","145","11","8","0","0"
"2006100443","101.2000","0","0","EXTREMADURA","CACERES","AMBROZ-JERTE Y TIETAR","JERTE","40.18103300","-5.71906300","2006-09-17","1665","1665","4","Sin datos","140","0","14","0","0"
"2005361464","101.2000","0","0","GALICIA","PONTEVEDRA","DEZA-TABEIROS","RODEIRO","42.72725800","-7.95244000","2005-03-20","620","660","4","Provocados por cazadores para facilitar la caza","19","2","3","10938","0"
"2005140139","101.1400","0","0","ANDALUCIA","CORDOBA","VALLE DE LOS PEDROCHES","ALCARACEJOS","38.22706800","-4.88951900","2005-09-22","460","1735","3","MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS)","165","8","11","48525","0"
"2009410078","101.1000","0","0","ANDALUCIA","SEVILLA","ALJARAFE","AZNALCÁZAR","37.14622400","-6.21389400","2009-07-19","195","230","4","Provocados por pirómanos","17","1","0","0","0"
"2008240491","101.0000","0","0","CASTILLA Y LEON","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.72641300","-6.77479600","2008-08-27","544","1894","4","Sin datos","75","5","8","0","0"
"2008240093","101.0000","0","0","CASTILLA Y LEON","LEON","BEMBIBRE","TORRE DEL BIERZO","42.62294900","-6.36588900","2008-02-08","0","0","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","8","1","0","0","0"
"2006321207","101.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","XUNQUEIRA DE ESPADANEDO","42.31423200","-7.65723200","2006-08-12","595","905","2","OTRAS NEGLIGENCIAS (OTRAS)","44","4","5","0","5960"
"2005321728","101.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","BOBORÁS","42.48171000","-8.21326500","2005-03-18","665","760","4","Sin datos","38","3","4","0","0"
"2004322311","101.0000","0","0","GALICIA","OURENSE","A LIMIA","XINZO DE LIMIA","42.09189200","-7.70444800","2004-07-25","959","1904","4","Sin datos","97","7","9","0","5581"
"2004130171","101.0000","0","0","CASTILLA-MANCHA","CIUDAD REAL","MONTES SUR","AGUDO","39.01227700","-4.81729400","2004-09-20","105","225","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","95","6","2","0","8929"
"2004060071","101.0000","0","0","EXTREMADURA","BADAJOZ","TENTUDIA","MONESTERIO","38.03760000","-5.99920600","2004-06-18","915","1095","1","RAYO","99","3","7","0","0"
"2003100087","101.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","CÁCERES","39.53183500","-6.27347400","2003-06-08","150","190","5","CAUSA DESCONOCIDA","43","3","2","0","0"
"2002460341","101.0000","0","0","C. VALENCIANA","VALENCIA","LA VALL D ALBAIDA","BENIGÁNIM","38.98757000","-0.42971700","2002-10-11","805","2773","4","Sin datos","128","7","6","0","24988"
"2002240082","101.0000","0","0","CASTILLA Y LEON","LEON","VILLAFRANCA","BALBOA","42.71721900","-6.91779800","2002-03-22","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","7","0","0","0","53512"
"2001230085","101.0000","0","0","ANDALUCIA","JAEN","SIERRA DE CAZORLA","LA IRUELA","37.99264100","-2.94305600","2001-07-31","1415","4310","5","CAUSA DESCONOCIDA","206","3","15","0","0"
"2010360696","100.9700","2","0","GALICIA","PONTEVEDRA","VIGO-BAIXO MIÑO","FORNELOS DE MONTES","42.33389900","-8.45790000","2010-08-12","762","1386","4","Provocados para ahuyentar animales (lobos, jabalíes)","110","19","5","46576","27799"
"2004130223","100.6000","0","0","CASTILLA-MANCHA","CIUDAD REAL","CAMPOS DE MONTIEL","TORRENUEVA","38.63823100","-3.34990900","2004-10-23","270","375","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","35","10","0","0","6800"
"2006270649","100.5600","0","0","GALICIA","LUGO","TERRA CHA","XERMADE","43.39879900","-7.80821800","2006-08-12","383","628","5","CAUSA DESCONOCIDA","58","17","7","1618","401747"
"2010331591","100.0000","0","0","ASTURIAS","ASTURIAS","CAUDAL","LENA","43.02818400","-5.75710000","2010-09-04","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","39","0","4","0","0"
"2009390023","100.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2009-01-18","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","65806"
"2009330742","100.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.15146100","-6.68899800","2009-03-18","727","747","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","23","0","3","0","0"
"2009310213","100.0000","0","0","NAVARRA","NAVARRA","ZONA 1","BAZTAN","43.21293900","-1.42228500","2009-03-18","2940","3120","5","CAUSA DESCONOCIDA","4","2","0","0","0"
"2009240700","100.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","TRUCHAS","42.26984200","-6.45726400","2009-09-11","390","1170","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","133","2","5","0","0"
"2008240277","100.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","TRUCHAS","42.28651400","-6.31670900","2008-03-21","413","463","4","Provocados por pastores y ganaderos para regenerar el pasto","33","2","9","0","0"
"2008240016","100.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","TRUCHAS","42.26897900","-6.41487700","2008-01-24","2017","2017","4","Provocados por cazadores para facilitar la caza","2","0","0","0","0"
"2006490076","100.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","PORTO","42.05952700","-6.97061200","2006-04-13","1440","1950","4","Sin datos","4","1","0","0","0"
"2006361910","100.0000","0","0","GALICIA","PONTEVEDRA","VIGO-BAIXO MIÑO","OIA","42.02295600","-8.81822200","2006-08-12","360","5135","6","INCENDIO REPRODUCIDO","39","12","2","17035","77149"
"2006331379","100.0000","0","0","ASTURIAS","ASTURIAS","ORIENTE","PILOÑA","43.33187600","-5.33596700","2006-03-24","425","465","4","Provocados por pastores y ganaderos para regenerar el pasto","15","3","1","0","0"
"2006330610","100.0000","0","0","ASTURIAS","ASTURIAS","ORIENTE","LLANES","43.39997400","-4.83048700","2006-03-26","0","0","5","CAUSA DESCONOCIDA","4","1","0","0","0"
"2006330514","100.0000","0","0","ASTURIAS","ASTURIAS","ORIENTE","PILOÑA","43.33187600","-5.33596700","2006-03-24","377","437","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","12","3","1","0","0"
"2006330227","100.0000","0","0","ASTURIAS","ASTURIAS","OVIEDO","CABRANES","43.40674700","-5.42026600","2006-02-16","0","0","5","CAUSA DESCONOCIDA","11","5","0","0","16488"
"2006321123","100.0000","0","0","GALICIA","OURENSE","O RIBEIRO-ARENTEIRO","O IRIXO","42.47731300","-8.11894900","2006-08-10","725","1805","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","42","7","2","0","0"
"2006151971","100.0000","0","0","GALICIA","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","MALPICA DE BERGANTIÑOS","43.31504300","-8.89630100","2006-08-11","3880","3940","4","Sin datos","25","4","0","0","0"
"2006151760","100.0000","0","0","GALICIA","A CORUÑA","SANTIAGO-MESETA INTERIOR","SANTIAGO DE COMPOSTELA","42.90883500","-8.58915200","2006-08-08","1450","1515","4","Sin datos","30","7","4","0","391223"
"2005490482","100.0000","0","0","CASTILLA Y LEON","ZAMORA","PUEBLA DE SANABRIA","PEDRALBA DE LA PRADERIA","41.98752800","-6.66582200","2005-05-01","480","1590","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","31","3","1","7721","0"
"2005490334","100.0000","0","0","CASTILLA Y LEON","ZAMORA","EL PUENTE","TREFACIO","42.14613200","-6.64964900","2005-03-10","360","390","4","Sin datos","33","0","4","2042","0"
"2005330573","100.0000","0","0","ASTURIAS","ASTURIAS","ORIENTE","PARRES","43.36849600","-5.18714400","2005-03-20","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","14","2","2","0","10288"
"2005240363","100.0000","0","0","CASTILLA Y LEON","LEON","GRADEFES","ALMANZA","42.67318400","-5.00893600","2005-03-20","325","325","4","Sin datos","42","4","2","0","0"
"2005240331","100.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","BENUZA","42.38287700","-6.67131200","2005-03-18","345","405","4","Sin datos","20","0","2","0","0"
"2004390036","100.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2004-02-10","1140","2850","4","Provocados por pastores y ganaderos para regenerar el pasto","3","0","0","46","5900"
"2004390032","100.0000","0","0","CANTABRIA","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2004-02-05","0","0","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","5900"
"2004362567","100.0000","0","1","GALICIA","PONTEVEDRA","DEZA-TABEIROS","FORCAREI","42.53774700","-8.27651900","2004-08-01","380","605","5","CAUSA DESCONOCIDA","62","9","1","13135","123421"
"2004361299","100.0000","0","0","GALICIA","PONTEVEDRA","DEZA-TABEIROS","AGOLADA","42.82014100","-8.08848100","2004-05-18","330","450","4","Provocados para ahuyentar animales (lobos, jabalíes)","34","5","7","21402","131565"
"2004323186","100.0000","0","0","GALICIA","OURENSE","MIÑO-ARNOIA","MACEDA","42.25085700","-7.55715200","2004-10-03","565","760","4","Sin datos","38","4","7","0","90597"
"2004241130","100.0000","0","0","CASTILLA Y LEON","LEON","TRUCHAS","ENCINEDO","42.26500300","-6.64048900","2004-02-14","0","0","4","Sin datos","1","0","0","0","3840"
"2004152795","100.0000","0","0","GALICIA","A CORUÑA","BARBANZA","PORTO DO SON","42.64267800","-9.00731900","2004-09-25","935","1420","4","Sin datos","50","7","7","0","99203"
"2004060391","100.0000","0","0","EXTREMADURA","BADAJOZ","TENTUDIA","GRANJA DE TORREHERMOSA","38.27002600","-5.54859300","2004-09-23","260","270","4","Sin datos","14","0","0","0","0"
"2004060222","100.0000","0","0","EXTREMADURA","BADAJOZ","BADAJOZ-CENTRO","BADAJOZ","38.95863400","-6.87232900","2004-07-26","265","295","4","Sin datos","21","5","1","0","0"
"2003360323","100.0000","0","0","GALICIA","PONTEVEDRA","DEZA-TABEIROS","SILLEDA","42.62479300","-8.24820800","2003-03-23","255","285","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","21","4","1","3301","0"
"2003322404","100.0000","0","0","GALICIA","OURENSE","A LIMIA","CALVOS DE RANDÍN","41.91094900","-7.82811100","2003-09-19","1395","2220","4","Sin datos","75","6","7","0","2552"
"2003270017","100.0000","0","0","GALICIA","LUGO","LUGO-SARRIA","SAMOS","42.70748900","-7.23212600","2003-03-11","580","719","4","Sin datos","26","2","0","13","0"
"2003100462","100.0000","0","0","EXTREMADURA","CACERES","CACERES-CENTRO","MADRIGALEJO","39.21284500","-5.59844700","2003-08-06","210","270","1","RAYO","51","7","0","0","146706"
"2002370129","100.0000","0","0","CASTILLA Y LEON","SALAMANCA","VITIGUDINO","PEREÑA DE LA RIBERA","41.23234900","-6.52363800","2002-09-05","545","1325","4","Sin datos","44","2","1","0","5040"
"2002330640","100.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-02-02","540","600","4","Provocados por pastores y ganaderos para regenerar el pasto","7","0","0","0","47942"
"2002330625","100.0000","0","0","ASTURIAS","ASTURIAS","CAUDAL","MIERES","43.23543700","-5.75284900","2002-02-02","0","0","5","CAUSA DESCONOCIDA","8","4","2","0","70484"
"2002330455","100.0000","0","0","ASTURIAS","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-01-30","0","0","5","CAUSA DESCONOCIDA","15","1","0","0","194791"
"2002330427","100.0000","0","0","ASTURIAS","ASTURIAS","NALON","CASO","43.16430100","-5.33186900","2002-01-30","0","0","5","CAUSA DESCONOCIDA","8","0","1","0","22229"
